State,Location,Latitude,Longitude
Maharashtra,Amgaon,20.65,79.95
Maharashtra,Amravati,20.93333,77.75
Maharashtra,Amravati Division,20.93483,77.75694
Maharashtra,Andheri,19.11916667,72.84694444
Maharashtra,Andura,20.88333333,76.86666667
Maharashtra,Anjangaon,21.16516,77.3091
Maharashtra,Anjarle,17.85,73.09
Maharashtra,Anshing,20.0409,77.31501
Maharashtra,Arag,16.78,74.8
Maharashtra,Arangaon,19.02681,74.71487
Maharashtra,Ardhapur,19.28333333,77.38333333
Maharashtra,Argaon,16.778999,73.64553
Maharashtra,Artist Village,19.03227,73.04276
Maharashtra,Arvi,20.99585,78.22914
Maharashtra,Ashta,16.94943,74.40936
Maharashtra,Ashti,19.37671,76.2252
Maharashtra,Asoda,21.03333333,75.6
Maharashtra,Assaye,20.24512778,75.88739722
Maharashtra,Astagaon,19.66666667,74.5
Maharashtra,"Aundh, Satara",17.54583333,74.375
Maharashtra,Aurangabad,19.88467,75.33986
Maharashtra,Ausa,18.24728,76.4993
Maharashtra,Badlapur,19.15516,73.26553
Maharashtra,Badnapur,19.86666667,75.73333333
Maharashtra,Badnera,20.85463056,77.72931111
Maharashtra,Bagewadi,16.29,74.6
Maharashtra,Balapur,20.66612,76.77386
Maharashtra,"Balapur, Akola district",20.66612,76.77386
Maharashtra,Ballalpur,19.84696,79.34578
Maharashtra,Ballard Estate,18.95,72.84
Maharashtra,Ballarpur,19.83333333,79.35
Maharashtra,"Banda, Maharashtra",15.81273611,73.86132778
Maharashtra,Bandra,19.05444444,72.84055556
Maharashtra,Baner,18.56,73.79027778
Maharashtra,Bankot,17.98333333,73.05
Maharashtra,Baramati,18.15174,74.57767
Maharashtra,Barsi,18.23454,75.69275
Maharashtra,Basmat,19.32872,77.15746
Maharashtra,Basmath,19.3167,77.1667
Maharashtra,Bavdhan,18.53527778,73.78277778
Maharashtra,Bawanbir,21.08333333,76.71666667
Maharashtra,Beed,18.98921,75.75634
Maharashtra,"Bhadgaon, Maharashtra",20.16666667,75.23333333
Maharashtra,Bhandara,21.18333,80.0
Maharashtra,Bhandardara,19.52916667,73.75138889
Maharashtra,Bhandup,19.14,72.93
Maharashtra,Bhayandar,19.30157,72.85107
Maharashtra,Bhigvan,18.3007,74.76701
Maharashtra,Bhiwandi,19.30023,73.05881
Maharashtra,Bhiwapur,20.83555556,79.50111111
Maharashtra,Bhokar,19.217803,77.669392
Maharashtra,Bhokardan,20.27,75.77
Maharashtra,Bhoom,18.45972222,75.66083333
Maharashtra,Bhor,18.14861,73.84336
Maharashtra,Bhudgaon,16.90742,74.59954
Maharashtra,Bhugaon,18.501284,73.750161
Maharashtra,Bhum,18.45908,75.65877
Maharashtra,Bhusaval,21.04365,75.78506
Maharashtra,Bhusawal,21.05,75.77
Maharashtra,Bid,18.83333,75.75
Maharashtra,Bijur,13.84388889,74.63972222
Maharashtra,Bilashi,16.98333,74.03333
Maharashtra,Biloli,18.77385,77.72463
Maharashtra,Boisar,19.80362,72.75598
Maharashtra,Borgaon Manju,20.71944444,77.15277778
Maharashtra,Borivali,19.23,72.86
Maharashtra,Borivli,19.23496,72.85976
Maharashtra,Brahmapuri,20.6084,79.8559
Maharashtra,Breach Candy,18.967,72.805
Maharashtra,Buldana,20.58333,76.41667
Maharashtra,Buldhana,20.53333333,76.18333333
Maharashtra,Byculla,18.98,72.835
Maharashtra,Chakan,18.76059,73.86351
Maharashtra,Chakur,18.51305556,76.87527778
Maharashtra,Chalisgaon,20.45781,75.01596
Maharashtra,Chanda,19.95076,79.29523
Maharashtra,Chandgad,15.0,74.0
Maharashtra,Chandor,20.3306,74.24467
Maharashtra,Chandrapur,20.11793,79.44377
Maharashtra,Chandur,19.73444,79.17167
Maharashtra,Chandur Bazar,21.23853,77.74713
Maharashtra,Chausala,18.708692,75.691595
Maharashtra,Chembur,19.05871111,72.89969444
Maharashtra,Chicholi,21.46926,79.70151
Maharashtra,Chichondi Patil,19.0,74.91666667
Maharashtra,Chikhli (Buldhana),20.35046,76.25774
Maharashtra,Chikhli (Jalna),20.02193,75.78544
Maharashtra,Chimur,20.49694444,79.37666667
Maharashtra,Chinchani,19.87458,72.6851
Maharashtra,Chinchpokli,18.98333333,72.83333333
Maharashtra,Chiplun,17.53339,73.50935
Maharashtra,Chopda,21.24578,75.29946
Maharashtra,Colaba,18.91,72.81
Maharashtra,Dabhol,17.58971,73.18001
Maharashtra,Daddi,16.06666667,74.43333333
Maharashtra,Dahanu,19.96778,72.71263
Maharashtra,Dahivel,21.06666667,74.16666667
Maharashtra,Dapoli,17.75888889,73.18555556
Maharashtra,Darwha,20.31017,77.77257
Maharashtra,Daryapur,20.92489,77.32644
Maharashtra,Dattapur,20.78075,78.1407
Maharashtra,Daulatabad,19.93611,75.22148
Maharashtra,Daund,18.46515,74.58375
Maharashtra,Deccan Gymkhana,18.5184,73.8406
Maharashtra,Deglur,18.54777778,77.57722222
Maharashtra,Dehu,18.71851,73.76635
Maharashtra,Deolali,19.94404,73.83441
Maharashtra,Deolapar,21.58611111,79.36944444
Maharashtra,Deoli,20.6492,78.48023
Maharashtra,Deoni,18.26388889,77.08222222
Maharashtra,Deulgaon Raja,20.01757,76.03755
Maharashtra,Devrukh,17.065,73.61583333
Maharashtra,Dharangaon,21.01187,75.27407
Maharashtra,Dharavi,19.05,72.86667
Maharashtra,Dharmabad,18.89116,77.8494
Maharashtra,Dharur,18.82017,76.10937
Maharashtra,Dhawalpuri,19.16666667,74.51666667
Maharashtra,Dhule,21.06852,74.58837
Maharashtra,Dhulia,20.9013,74.77737
Maharashtra,Dighori,20.8862,79.9342
Maharashtra,Diglur,18.54829,77.57695
Maharashtra,Digras,20.1035,77.71846
Maharashtra,"Dindori, Maharashtra",20.2,73.83305556
Maharashtra,Diveagar,18.17333333,72.99166667
Maharashtra,Dombivli,19.21667,73.08333
Maharashtra,Dondaicha,21.3236,74.56804
Maharashtra,Dongri,19.28333333,72.78333333
Maharashtra,Dudhani,17.35792,76.36688
Maharashtra,Durgapur,20.0054,79.30273
Maharashtra,"Durgapur, Chandrapur",20.0,79.3
Maharashtra,Erandol,20.92206,75.32641
Maharashtra,Faizpur,21.16766,75.86006
Maharashtra,Fort,18.935,72.8359
Maharashtra,Gadchiroli,19.8,80.2
Maharashtra,Gadhinglaj,16.22291,74.3501
Maharashtra,Gangakher,18.96962,76.74946
Maharashtra,Gangapur,19.69718,75.01045
Maharashtra,Ganpatipule,17.1448,73.2666
Maharashtra,Gevrai,19.26372,75.75007
Maharashtra,Ghargaon,18.748684,74.636734
Maharashtra,Ghatanji,20.14183,78.31333
Maharashtra,Ghatkopar,19.08,72.91
Maharashtra,Ghoti Budrukh,19.71641,73.62821
Maharashtra,Ghugus,19.9381,79.11192
Maharashtra,Girgaon,18.953,72.813
Maharashtra,Gondia,21.45,80.2
Maharashtra,Gondiya,21.05,80.25
Maharashtra,Gorai,19.250057,72.782021
Maharashtra,Goregaon,18.15483,73.29147
Maharashtra,Guhagar,17.48415,73.19289
Maharashtra,"Hadapsar, Pune",18.49666667,73.94166667
Maharashtra,Hadgaon,19.49552,77.65863
Maharashtra,Halkarni,16.16666667,74.46666667
Maharashtra,Harangul,18.9,76.66666667
Maharashtra,Harnai,17.8134,73.09668
Maharashtra,Helwak,17.385,73.735
Maharashtra,Hinganghat,20.54875,78.83978
Maharashtra,Hingoli,19.7,77.15
Maharashtra,Hirapur,21.53,79.77
Maharashtra,Hirapur Hamesha,21.55546,79.78581
Maharashtra,Hotgi,17.58333333,75.98333333
Maharashtra,Ichalkaranji,16.69117,74.46054
Maharashtra,Igatpuri,19.69522,73.5626
Maharashtra,Indapur,18.3,73.25
Maharashtra,Jaisingpur,16.77639,74.55361
Maharashtra,Jaitapur,16.59,73.35
Maharashtra,Jakhangaon,17.64639,74.32111
Maharashtra,Jalgaon,21.00292,75.56602
Maharashtra,Jalgaon Jamod,21.05194,76.53464
Maharashtra,Jalkot,18.62916667,77.18111111
Maharashtra,Jalna,19.8,75.9
Maharashtra,Jamkhed,18.72,75.32
Maharashtra,Jamod,21.1,76.6
Maharashtra,Janephal,20.29361111,76.57583333
Maharashtra,Jaoli,17.9,76.4
Maharashtra,"Jat, Sangli",17.05,75.21666667
Maharashtra,Jategaon,19.91666667,73.65
Maharashtra,Jawhar,19.91213,73.22679
Maharashtra,Jaysingpur,16.78350556,74.56644167
Maharashtra,Jejuri,18.27658,74.16008
Maharashtra,Jintur,19.61186,76.6874
Maharashtra,Jogeshwari,19.12,72.85
Maharashtra,Juhu,19.1,72.83
Maharashtra,Junnar,19.20815,73.8752
Maharashtra,Kachurwahi,21.3333,79.3833
Maharashtra,Kadegaon,17.3,74.35
Maharashtra,Kadus,18.88333333,73.81666667
Maharashtra,Kagal,16.57702,74.31544
Maharashtra,Kaij,18.7,76.08333333
Maharashtra,Kalamb,19.04437,73.95554
Maharashtra,"Kalamb, Osmanabad",18.57416667,76.02166667
Maharashtra,Kalamboli,19.03333,73.1
Maharashtra,Kalamnuri,19.67386,77.31149
Maharashtra,Kalas,18.17241,74.79045
Maharashtra,Kali(DK),19.938778,77.732857
Maharashtra,Kalmeshwar,21.23219,78.91988
Maharashtra,Kalundri,18.9802,73.12708
Maharashtra,Kalyan,19.2437,73.13554
Maharashtra,Kalyani Nagar,18.5481,73.9033
Maharashtra,Kamargaon,20.61666667,77.5
Maharashtra,Kamatgi,16.119,75.8482
Maharashtra,Kamptee,21.2333,79.2
Maharashtra,Kamthi,21.21615,79.1973
Maharashtra,Kandri,21.4203,79.27663
Maharashtra,Kankauli,16.26609,73.71217
Maharashtra,Kankavli,16.28551111,73.68446111
Maharashtra,Kannad,20.25684,75.13786
Maharashtra,Karad,17.28937,74.18183
Maharashtra,Karajagi,17.11666667,75.58333333
Maharashtra,Karanja,20.48273,77.48857
Maharashtra,Karanja Lad,20.4833,77.4833
Maharashtra,Karjat,18.9107,73.32354
Maharashtra,Karkamb,17.8653,75.2964
Maharashtra,Karmala,18.4077,75.19386
Maharashtra,Kasara,19.6333,73.4833
Maharashtra,Kasoda,20.81666667,75.3
Maharashtra,Kati,17.96137,75.88895
Maharashtra,Katol,21.27388,78.5858
Maharashtra,Katral,17.16666667,75.63333333
Maharashtra,Khadki,18.5635,73.85205
Maharashtra,Khalapur,18.81666667,73.26666667
Maharashtra,Khallar,21.0402869,77.4656296
Maharashtra,Khamgaon,20.70738,76.56827
Maharashtra,Khanapur,17.26111111,74.70166667
Maharashtra,Khandala,18.05918056,74.01262778
Maharashtra,Khangaon,20.5,78.61666667
Maharashtra,Khapa,21.42243,78.98168
Maharashtra,Kharakvasla,18.43997,73.77545
Maharashtra,Kharda,18.63753,75.47513
Maharashtra,Kharghar,19.03614722,73.06172222
Maharashtra,Kharsundi,17.341585,74.775996
Maharashtra,Khed,17.71888,73.39693
Maharashtra,Khede,20.91,74.63
Maharashtra,Khetia,21.67124,74.58535
Maharashtra,Khoni,19.3113,73.0544
Maharashtra,Khopoli,18.78562,73.34589
Maharashtra,Khuldabad,20.00671,75.19245
Maharashtra,Kinwat,19.62557,78.1987
Maharashtra,Kodoli,16.87639,74.1909
Maharashtra,Kolhapur,16.69013,74.22981
Maharashtra,Kondalwadi,18.80727,77.77031
Maharashtra,Kondhali,21.15,78.61666667
Maharashtra,Kopar Khairane,19.10305556,73.01055556
Maharashtra,Kopargaon,19.88239,74.47605
Maharashtra,Kopela,18.83,80.23
Maharashtra,Koradi,21.24758,79.10575
Maharashtra,Koregaon,18.64573,74.05909
Maharashtra,Koynanagar,17.4,73.76667
Maharashtra,Kudal,16.01148,73.68867
Maharashtra,Kuhi,21.01082222,79.35242222
Maharashtra,Kurandvad,16.68317,74.58892
Maharashtra,Kurankhed,20.70194444,77.24972222
Maharashtra,Kurduvadi,18.09339,75.41567
Maharashtra,Kusumba,20.91666667,74.65
Maharashtra,Lakhandur,20.75,79.88333333
Maharashtra,Lanja,16.86086,73.54993
Maharashtra,Lasalgaon,20.1427,74.23946
Maharashtra,Latur,18.4,76.8
Maharashtra,Lavasa,18.40528056,73.50626944
Maharashtra,Lohogaon,18.59921,73.92701
Maharashtra,Lonar,19.98533,76.52046
Maharashtra,Lonavla,18.75275,73.40575
Maharashtra,Mahabaleshwar,17.56,73.4
Maharashtra,Mahad,18.08333,73.41667
Maharashtra,Mahape,19.11776,73.026938
Maharashtra,Mahim,19.035,72.84
Maharashtra,Maindargi,17.45739,76.2932
Maharashtra,Majalgaon,19.15988,76.20832
Maharashtra,Makhjan,17.2698,73.50031
Maharashtra,Malabar Hill,18.95,72.795
Maharashtra,Malad,19.18611111,72.84861111
Maharashtra,Malegaon,20.54966,74.53462
Maharashtra,Malkapur,17.26214,74.17574
Maharashtra,Malvan,16.05981,73.4629
Maharashtra,Manchar,19.00436,73.94346
Maharashtra,Mandangad,17.98333333,73.25
Maharashtra,Mandhal,20.95,79.46666667
Maharashtra,Mandwa,18.803,72.882
Maharashtra,Mangaon,18.23333333,73.28333333
Maharashtra,Mangrul Pir,20.31379,77.34178
Maharashtra,Manjlegaon,19.15,76.23
Maharashtra,Mankeshwar,18.35416667,75.63916667
Maharashtra,Mankhurd,19.05,72.93
Maharashtra,Manmad,20.25334,74.43755
Maharashtra,Manor,19.7244,72.90966
Maharashtra,Mansar,21.39602,79.2635
Maharashtra,Manwat,19.30133,76.49735
Maharashtra,Manwath,19.3,76.5
Maharashtra,Maregaon,20.1,78.81666667
Maharashtra,Mastiholi,16.08333333,74.55
Maharashtra,"Masur, India",17.4,74.15
Maharashtra,Matheran,18.98281,73.2652
Maharashtra,Matunga,19.01798056,72.84476389
Maharashtra,Mazagaon,18.97,72.85
Maharashtra,Mehekar,20.1505,76.56841
Maharashtra,Mehergaon,20.96666667,74.63333333
Maharashtra,Mehkar,20.15,76.575
Maharashtra,Mhasla,18.1334,73.11162
Maharashtra,Mhasvad,17.63359,74.78773
Maharashtra,Miraj,16.83,74.63
Maharashtra,Mohadi,21.30833333,79.675
Maharashtra,Mohol,17.8167,75.6667
Maharashtra,Mohpa,21.31012,78.82969
Maharashtra,Mokhada taluka,19.93333333,73.33333333
Maharashtra,"Mora, Maharashtra",18.889,72.934
Maharashtra,Moram,17.78812,76.47077
Maharashtra,Morsi,21.3403,78.01258
Maharashtra,Mowad,21.46475,78.45103
Maharashtra,Mudkhed,19.15657,77.50304
Maharashtra,Mukher,18.70636,77.36795
Maharashtra,Mul,20.06987,79.67826
Maharashtra,Mulher,20.78138889,74.06388889
Maharashtra,Mulund,19.17168056,72.956
Maharashtra,Mumbai,19.07283,72.88261
Maharashtra,Mumbai Suburban,19.12636,72.84897
Maharashtra,Murbad,19.25395,73.38993
Maharashtra,Murgud,16.39604,74.19142
Maharashtra,Murtajapur,20.73299,77.36694
Maharashtra,Murud (Raigad),18.32817,72.9621
Maharashtra,Murud (Ratnagiri),17.77494444,73.11815
Maharashtra,Murum,17.78777778,76.47
Maharashtra,Nadgaon,20.90101389,76.01396389
Maharashtra,Nagapur,18.87,76.43
Maharashtra,Nagothana,18.54225,73.13493
Maharashtra,Nagpur,21.14631,79.08491
Maharashtra,Nagpur Division,21.14911,79.10748
Maharashtra,Nala Sopara,19.4154,72.8613
Maharashtra,Naldurg,17.81667,76.28182
Maharashtra,Nalegaon,18.41666667,76.81666667
Maharashtra,Nampur,20.72861111,74.31083333
Maharashtra,Nanded,18.91667,77.5
Maharashtra,Nandgaon,20.3068,74.65501
Maharashtra,Nandnee,17.455,75.84555556
Maharashtra,Nandura,20.83333333,76.45972222
Maharashtra,Nandura Buzurg,20.83417,76.45924
Maharashtra,Nandurbar,21.37,74.2
Maharashtra,Narayangaon,19.07,73.97
Maharashtra,Nardana,21.2,74.81666667
Maharashtra,Nariman Point,18.92,72.83
Maharashtra,Narkhed,21.47,78.53
Maharashtra,Nashik,19.99727,73.79096
Maharashtra,Nashik Division,19.98295,73.78942
Maharashtra,Navapur,21.17,73.78
Maharashtra,Navi Mumbai,19.03681,73.01582
Maharashtra,Neral,19.02475,73.31688
Maharashtra,Nerur,15.98333333,73.65
Maharashtra,Nevasa,19.53333333,74.93333333
Maharashtra,Nighoj,18.95972222,74.27694444
Maharashtra,Nilanga,18.11675,76.75279
Maharashtra,Nipani,16.399,74.38285
Maharashtra,Niphad,20.0833,73.8
Maharashtra,Nira Narsingpur,17.9835,75.12396
Maharashtra,Osmanabad,18.25,76.16667
Maharashtra,Ozar,20.09473,73.92816
Maharashtra,Pabal,18.83083333,74.05277778
Maharashtra,Pachora,20.66727,75.35305
Maharashtra,"Pahur, Maharashtra",20.7,75.68333333
Maharashtra,Paithan,19.47506,75.38558
Maharashtra,Palghar,19.69693,72.76543
Maharashtra,"Pali, Raigad",18.541384,73.219965
Maharashtra,Palso,20.76666667,77.23333333
Maharashtra,Panchgani,17.92449,73.8008
Maharashtra,Pandharpur,17.67924,75.33098
Maharashtra,Pandhurli,19.829052,73.854745
Maharashtra,Panhala,16.8121,74.11007
Maharashtra,Panvel,18.98878,73.11013
Maharashtra,Parbhani,19.5,76.75
Maharashtra,Parel,18.99,72.84
Maharashtra,Parli Vaijnath,18.85057,76.53163
Maharashtra,Parner,19.003,74.438
Maharashtra,Parola,20.88098,75.11937
Maharashtra,Parseoni,21.38333333,79.15
Maharashtra,Partur,19.59925,76.21541
Maharashtra,Patan,17.37513,73.90143
Maharashtra,Pathardi,19.17279,75.17425
Maharashtra,Pathri,19.2588,76.43412
Maharashtra,Patur,20.46093,76.93725
Maharashtra,Paturda,20.95,76.71666667
Maharashtra,Paud,18.52416667,73.61583333
Maharashtra,Pauni,20.78,79.63
Maharashtra,Pawni,20.79229,79.63644
Maharashtra,Pedgaon,18.51166667,74.7075
Maharashtra,Peint,20.25844722,73.50305278
Maharashtra,Pen,18.73734,73.09603
Maharashtra,Phaltan,17.99113,74.43177
Maharashtra,Phulambri,20.1,75.41666667
Maharashtra,Piliv,17.678842,74.966412
Maharashtra,Pimpalgaon Baswant,20.16666667,73.98333333
Maharashtra,Pimpalgaon Raja,20.71666667,76.43333333
Maharashtra,Pimpri,18.62292,73.80696
Maharashtra,Pimpri-Chinchwad,18.62777778,73.81305556
Maharashtra,Pipri,19.79371,75.53519
Maharashtra,Powai,19.1164,72.90471
Maharashtra,Prabhadevi,19.016905,72.828649
Maharashtra,Prakasha,21.51666667,74.31666667
Maharashtra,Pulgaon,20.72204,78.32056
Maharashtra,Pune,18.51957,73.85535
Maharashtra,Pune Division,18.74673,73.75465
Maharashtra,Puntamba,19.75,74.63333333
Maharashtra,Pural,16.45,73.36666667
Maharashtra,Purna,19.1817,77.02566
Maharashtra,Pusad,19.91274,77.57838
Maharashtra,Radhanagari,16.41388889,73.99777778
Maharashtra,Rahata,19.71666667,74.48333333
Maharashtra,Rahimatpur,17.5921,74.19966
Maharashtra,Rahuri,19.39069,74.64979
Maharashtra,Raigarh,18.57,73.13
Maharashtra,Raireshwar,18.05,73.73333333
Maharashtra,Rajapur,16.65679,73.51701
Maharashtra,Rajgurunagar,18.86667,73.9
Maharashtra,Rajur,20.11087,78.89311
Maharashtra,Rajura,19.77947,79.36459
Maharashtra,Ralegaon,20.25,79.81
Maharashtra,Ramewadi,16.03333333,74.35
Maharashtra,Ramtek,21.39562,79.32725
Maharashtra,Ratnagiri,17.0,73.5
Maharashtra,Raver,21.24757,76.03509
Maharashtra,Renapur,18.51666667,76.6
Maharashtra,Renavi,17.26972222,74.61055556
Maharashtra,Revadanda,18.55363,72.92559
Maharashtra,Revdanda,18.55,72.93333333
Maharashtra,Risod,19.97671,76.78799
Maharashtra,Roha,18.43687,73.11964
Maharashtra,Sailu,19.47,76.47
Maharashtra,Sakol,18.2825,76.88444444
Maharashtra,Sakoli,21.08,79.98
Maharashtra,Sakri,20.99027778,74.31444444
Maharashtra,Samudrapur,20.65,78.96666667
Maharashtra,Sangameshwar,17.18694444,73.55305556
Maharashtra,Sangamner,19.56784,74.21154
Maharashtra,Sangli,17.11202,74.7699
Maharashtra,Sangola,17.43948,75.19379
Maharashtra,Sangole,17.43944444,75.19388889
Maharashtra,"Sangrampur, Maharashtra",21.03,76.68
Maharashtra,Saoli,20.08133056,79.78286111
Maharashtra,Saoner,21.3851,78.92155
Maharashtra,Sarangkheda,21.433273,74.526421
Maharashtra,Sasvad,18.34351,74.03102
Maharashtra,Saswad,18.55,74.0
Maharashtra,Satana,20.59483,74.20301
Maharashtra,Satara,17.68589,73.99333
Maharashtra,Satara Division,17.72601,74.06433
Maharashtra,Satpati,19.71666667,72.7
Maharashtra,Savantvadi,15.90413,73.82191
Maharashtra,Savda,21.15054,75.88938
Maharashtra,Savlaj,17.1,74.78
Maharashtra,Sawantvadi,16.0,73.75
Maharashtra,Selu,19.45512,76.44073
Maharashtra,Sevagram,20.73499167,78.66256944
Maharashtra,Sewri,19.0,72.86
Maharashtra,Shahada,21.54538,74.47106
Maharashtra,Shahapur,19.45231,73.32572
Maharashtra,Shedbal,16.68916667,74.75425556
Maharashtra,Shegaon,20.7932,76.69921
Maharashtra,Shevgaon,19.35,75.23333333
Maharashtra,Shikrapur,18.69361111,74.13805556
Maharashtra,Shiraguppi,16.61875,74.70907
Maharashtra,Shirala,16.98401111,74.12415278
Maharashtra,Shirdi,19.76616,74.47738
Maharashtra,Shirgaon,19.69589,72.71527
Maharashtra,Shirol,16.73333333,74.6
Maharashtra,Shirpur,21.34821,74.88035
Maharashtra,Shirud,20.71666667,74.9
Maharashtra,Shirwal,18.15059,73.97788
Maharashtra,Shivaji Nagar,18.53017,73.85263
Maharashtra,Shrigonda,18.61527,74.69895
Maharashtra,Sillod,20.30303,75.65284
Maharashtra,Sindewahi,20.28333333,79.65
Maharashtra,Sindhudurg,16.17,73.7
Maharashtra,Sindi,20.80509,78.88752
Maharashtra,Sindkheda,21.26666667,74.73333333
Maharashtra,Sinnar,19.84505,73.99866
Maharashtra,"Sion, Mumbai",19.04,72.86
Maharashtra,Sironcha,18.83,79.96
Maharashtra,Sirur,18.8276,74.37475
Maharashtra,"Sivala, East Godavari district",16.75722222,82.08861111
Maharashtra,Solapur,17.75,75.5
Maharashtra,Sonala,21.11666667,76.73333333
Maharashtra,Sonegaon,20.62915,78.69207
Maharashtra,Songir,21.08333333,74.78333333
Maharashtra,Sonvad,21.08333333,75.35
Maharashtra,Soygaon,20.59606,75.61765
Maharashtra,Srivardhan,18.04592,73.01552
Maharashtra,Surgana,20.55956,73.63747
Maharashtra,Taklibhan,19.6167,74.8
Maharashtra,Talbid,17.35,74.13
Maharashtra,Talegaon Dabhade,18.73502,73.67561
Maharashtra,Talegaon Dhamdhere,18.6678,74.1536
Maharashtra,Taloda,21.56128,74.21238
Maharashtra,Talode,21.56074167,74.83
Maharashtra,Tarapur,19.86499,72.68426
Maharashtra,Tardeo,18.97,72.81
Maharashtra,Tasgaon,17.037,74.60171
Maharashtra,Telhara,21.02694,76.83889
Maharashtra,Thalner,21.25,74.9667
Maharashtra,Thane,19.33333,73.25
Maharashtra,Trimbak,19.93268,73.52907
Maharashtra,Trombay,19.0,72.9
Maharashtra,Tuljapur,18.00804,76.07011
Maharashtra,Tumsar,21.38333,79.73333
Maharashtra,Udgir,18.39258,77.11756
Maharashtra,Ulhasnagar,19.21667,73.15
Maharashtra,Umarga,17.83841,76.62331
Maharashtra,Umarkhed,19.60144,77.68878
Maharashtra,Umred,20.85396,79.32466
Maharashtra,Uran,18.87813,72.93924
Maharashtra,Uruli Kanchan,18.48333333,74.13333333
Maharashtra,Vada,19.65347,73.14811
Maharashtra,Vadgaon,18.7486,73.641
Maharashtra,Vadner,20.25,74.0333
Maharashtra,Vaijapur,19.92672,74.7275
Maharashtra,Vairag,18.05,75.8
Maharashtra,Valsang,17.6,76.0833
Maharashtra,Vangaon,19.86666667,72.75
Maharashtra,Varangaon,21.01767,75.91042
Maharashtra,Vashi,19.08,73.01
Maharashtra,Vasind,19.40844,73.26285
Maharashtra,Vatul,16.75,73.6
Maharashtra,"Velas, Maharashtra",17.9585,73.0498
Maharashtra,Velneshwar,17.3833,73.2
Maharashtra,Vengurla,15.86125,73.63182
Maharashtra,Vijaydurg,16.5667,73.3333
Maharashtra,Vikhroli,19.11,72.94
Maharashtra,Vile Parle,19.1,72.83
Maharashtra,Vinchur,20.11666667,74.28333333
Maharashtra,Virar,19.45591,72.81136
Maharashtra,"Vita, Maharashtra",17.2711,74.5378
Maharashtra,Vite,17.27343,74.53792
Maharashtra,Wadala,19.02163056,72.86458889
Maharashtra,Wadgaon,18.7392,73.63945
Maharashtra,Wadner,20.84972222,76.33333333
Maharashtra,Wadwani,18.98333333,76.05
Maharashtra,Wagholi,17.9,74.083
Maharashtra,Wai,17.95276,73.89058
Maharashtra,Wakad,18.5993,73.7625
Maharashtra,Walgaon,20.9989,77.7064
Maharashtra,Walki,18.95,74.75
Maharashtra,Wani,20.05507,78.95313
Maharashtra,Wardha,20.73933,78.59784
Maharashtra,Warora,20.22885,79.00277
Maharashtra,Warud,21.47101,78.26965
Maharashtra,Washim,20.2,77.2
Maharashtra,Worli,19.0,72.815
Maharashtra,Yaval,21.16772,75.69762
Maharashtra,Yavatmal,20.15,78.35
Maharashtra,Yeola,20.0424,74.48944
Manipur,Bishnupur,24.60769,93.77998
Manipur,Churachandpur,24.33333,93.68333
Manipur,Imphal,24.80805,93.9442
Manipur,Kakching,24.4982,93.98126
Manipur,Mayang Imphal,24.60998,93.88873
Manipur,Moirang,24.4975,93.77791
Manipur,Phek,25.66667,94.5
Manipur,Senapati,25.26705,94.02237
Manipur,Tamenglong,24.97548,93.51563
Manipur,Thoubal,24.62205,94.01001
Manipur,Ukhrul,25.04828,94.35883
Manipur,Wangjing,24.58921,94.06386
Manipur,Yairipok,24.67792,94.04767
Meghalaya,Cherrapunji,25.30089,91.69619
Meghalaya,East Garo Hills,25.61372,90.62426
Meghalaya,East Jaintia Hills,25.35976,92.3668
Meghalaya,East Khasi Hills,25.3805,91.78905
Meghalaya,Mairang,25.56165,91.63602
Meghalaya,Mankachar,25.53347,89.86373
Meghalaya,Nongpoh,25.9023,91.87694
Meghalaya,Nongstoin,25.51704,91.26484
Meghalaya,North Garo Hills,25.89682,90.61602
Meghalaya,Ri-Bhoi,25.88997,91.82707
Meghalaya,Shillong,25.56892,91.88313
Meghalaya,South Garo Hills,25.30162,90.5853
Meghalaya,South West Garo Hills,25.47245,89.93399
Meghalaya,South West Khasi Hills,25.32155,91.29462
Meghalaya,Tura,25.51421,90.20239
Meghalaya,West Garo Hills,25.56794,90.22447
Meghalaya,West Jaintia Hills,25.5,92.25
Meghalaya,West Khasi Hills,25.54776,91.26957
Mizoram,Aizawl,23.8,92.9
Mizoram,Champhai,23.47444,93.32556
Mizoram,Darlawn,24.01336,92.92439
Mizoram,Khawhai,23.37807,93.12797
Mizoram,Kolasib,24.22388,92.67869
Mizoram,Kolasib district,24.22215,92.67697
Mizoram,Lawngtlai,22.53,92.9
Mizoram,Lunglei,22.9,92.75
Mizoram,Mamit,23.78492,92.46939
Mizoram,North Vanlaiphai,23.13227,93.06532
Mizoram,Saiha,22.49183,92.98143
Mizoram,Sairang,23.81034,92.65226
Mizoram,Saitlaw,23.97187,92.57454
Mizoram,Serchhip,23.28172,92.90039
Mizoram,Thenzawl,23.31667,92.75
Nagaland,Dimapur,25.77852,93.78508
Nagaland,Kohima,25.67467,94.11099
Nagaland,Mokokchung,26.31393,94.51675
Nagaland,Mon,26.75,94.83333
Nagaland,Peren,25.51276,93.73716
Nagaland,Phek,25.75,94.5
Nagaland,Tuensang,26.26704,94.82415
Nagaland,Tuensang District,26.25,94.75
Nagaland,Wokha,26.16667,94.25
Nagaland,Zunheboto,26.0,94.5
Odisha,Angul,20.84089,85.10192
Odisha,Angul District,20.84903,85.06079
